,RegionName,CountyName,Date,Index
1823,30260,Clayton County,2022-12-31,1757.340084519499
1948,30260,Clayton County,2023-01-31,1771.124819114496
2073,30260,Clayton County,2023-02-28,1787.1539416032754
2198,30260,Clayton County,2023-03-31,1807.0836951184192
2323,30260,Clayton County,2023-04-30,1852.717437278669
2448,30260,Clayton County,2023-05-31,1841.848529807413
2573,30260,Clayton County,2023-06-30,1818.8899973850464
2698,30260,Clayton County,2023-07-31,1752.3081187429625
2823,30260,Clayton County,2023-08-31,1726.9337663300369
2948,30260,Clayton County,2023-09-30,1731.7222222222224
65,30269,Fayette County,2021-10-31,1906.1989698322288
190,30269,Fayette County,2021-11-30,1919.1191898528475
315,30269,Fayette County,2021-12-31,1924.9662682065216
440,30269,Fayette County,2022-01-31,1933.4145778820116
565,30269,Fayette County,2022-02-28,1948.8715542064604
690,30269,Fayette County,2022-03-31,1973.1045312635135
815,30269,Fayette County,2022-04-30,1985.0575544670949
940,30269,Fayette County,2022-05-31,1993.291349347924
1065,30269,Fayette County,2022-06-30,2003.9554455206603
1190,30269,Fayette County,2022-07-31,2006.0767896526336
1315,30269,Fayette County,2022-08-31,2023.3706540363928
1440,30269,Fayette County,2022-09-30,2024.9864835055243
1565,30269,Fayette County,2022-10-31,2028.184030817368
1690,30269,Fayette County,2022-11-30,2036.8614567819668
1815,30269,Fayette County,2022-12-31,2059.428479080936
1940,30269,Fayette County,2023-01-31,2073.2962073736217
2065,30269,Fayette County,2023-02-28,2078.622422792068
2190,30269,Fayette County,2023-03-31,2068.7563722642703
2315,30269,Fayette County,2023-04-30,2068.253894247835
2440,30269,Fayette County,2023-05-31,2066.9809303835086
2565,30269,Fayette County,2023-06-30,2064.091112150074
2690,30269,Fayette County,2023-07-31,2060.7269957573044
2815,30269,Fayette County,2023-08-31,2055.2063279926824
2940,30269,Fayette County,2023-09-30,2054.5839062897885
115,30273,Clayton County,2021-10-31,1616.3055295721583
240,30273,Clayton County,2021-11-30,1635.2695387542635
365,30273,Clayton County,2021-12-31,1645.1968236221535
490,30273,Clayton County,2022-01-31,1653.7752324672488
615,30273,Clayton County,2022-02-28,1680.2124266565415
740,30273,Clayton County,2022-03-31,1731.3888930795797
865,30273,Clayton County,2022-04-30,1761.1927122782704
990,30273,Clayton County,2022-05-31,1743.8694839330203
1115,30273,Clayton County,2022-06-30,1746.0450050861552
1240,30273,Clayton County,2022-07-31,1806.763960919913
1365,30273,Clayton County,2022-08-31,1852.4161210433404
1490,30273,Clayton County,2022-09-30,1859.5132224592376
1615,30273,Clayton County,2022-10-31,1883.6634184791312
1740,30273,Clayton County,2022-11-30,1896.5243053664408
1865,30273,Clayton County,2022-12-31,1915.893315134134
1990,30273,Clayton County,2023-01-31,1919.923068539255
2115,30273,Clayton County,2023-02-28,1904.188416130003
2240,30273,Clayton County,2023-03-31,1894.043809013893
2365,30273,Clayton County,2023-04-30,1896.7997726651713
2490,30273,Clayton County,2023-05-31,1927.9006928573483
2615,30273,Clayton County,2023-06-30,1921.256375590306
2740,30273,Clayton County,2023-07-31,1872.972275627906
2865,30273,Clayton County,2023-08-31,1836.1392657998904
2990,30273,Clayton County,2023-09-30,1830.8869047619048
66,30274,Clayton County,2021-10-31,1554.3130796160112
191,30274,Clayton County,2021-11-30,1611.6949078422438
316,30274,Clayton County,2021-12-31,1628.6166699520252
441,30274,Clayton County,2022-01-31,1629.497123133081
566,30274,Clayton County,2022-02-28,1626.4892405138007
691,30274,Clayton County,2022-03-31,1639.4096634874477
816,30274,Clayton County,2022-04-30,1639.564055447849
941,30274,Clayton County,2022-05-31,1657.8637666017696
1066,30274,Clayton County,2022-06-30,1665.2917939535937
1191,30274,Clayton County,2022-07-31,1683.267026085923
1316,30274,Clayton County,2022-08-31,1689.0418509130843
1441,30274,Clayton County,2022-09-30,1714.0331469056357
1566,30274,Clayton County,2022-10-31,1722.892633868989
1691,30274,Clayton County,2022-11-30,1713.885585856731
1816,30274,Clayton County,2022-12-31,1731.2485546285302
1941,30274,Clayton County,2023-01-31,1750.9393572738688
2066,30274,Clayton County,2023-02-28,1774.5373368165958
2191,30274,Clayton County,2023-03-31,1770.6937365266206
2316,30274,Clayton County,2023-04-30,1775.1256381832611
2441,30274,Clayton County,2023-05-31,1760.1295800201551
2566,30274,Clayton County,2023-06-30,1766.696435387088
2691,30274,Clayton County,2023-07-31,1757.036014713838
2816,30274,Clayton County,2023-08-31,1760.413895741214
2941,30274,Clayton County,2023-09-30,1738.7777777777776
9,30281,Henry County,2021-10-31,1634.138380875405
134,30281,Henry County,2021-11-30,1641.576989769005
259,30281,Henry County,2021-12-31,1647.3989994543565
384,30281,Henry County,2022-01-31,1647.667065340169
509,30281,Henry County,2022-02-28,1668.038870175475
634,30281,Henry County,2022-03-31,1694.1538762571463
759,30281,Henry County,2022-04-30,1704.7690369476868
884,30281,Henry County,2022-05-31,1720.8194893909397
1009,30281,Henry County,2022-06-30,1732.809580993195
1134,30281,Henry County,2022-07-31,1752.8835553964973
1259,30281,Henry County,2022-08-31,1756.7789877780915
1384,30281,Henry County,2022-09-30,1757.8906123607546
1509,30281,Henry County,2022-10-31,1754.905893562135
1634,30281,Henry County,2022-11-30,1769.6430639808725
1759,30281,Henry County,2022-12-31,1784.2706732830798
1884,30281,Henry County,2023-01-31,1794.5188509675595
2009,30281,Henry County,2023-02-28,1790.099516116925
2134,30281,Henry County,2023-03-31,1779.5570892453004
2259,30281,Henry County,2023-04-30,1785.8430017723167
2384,30281,Henry County,2023-05-31,1781.1214414115504
2509,30281,Henry County,2023-06-30,1774.0836764692588
2634,30281,Henry County,2023-07-31,1754.3814180800582
2759,30281,Henry County,2023-08-31,1745.8327747706169
2884,30281,Henry County,2023-09-30,1737.3666822502728
119,30288,Dekalb County,2021-10-31,
244,30288,Dekalb County,2021-11-30,
369,30288,Dekalb County,2021-12-31,
494,30288,Dekalb County,2022-01-31,
619,30288,Dekalb County,2022-02-28,
744,30288,Dekalb County,2022-03-31,
869,30288,Dekalb County,2022-04-30,
994,30288,Dekalb County,2022-05-31,
1119,30288,Dekalb County,2022-06-30,
1244,30288,Dekalb County,2022-07-31,
1369,30288,Dekalb County,2022-08-31,
1494,30288,Dekalb County,2022-09-30,
1619,30288,Dekalb County,2022-10-31,
1744,30288,Dekalb County,2022-11-30,
1869,30288,Dekalb County,2022-12-31,
1994,30288,Dekalb County,2023-01-31,
2119,30288,Dekalb County,2023-02-28,1618.300656050371
2244,30288,Dekalb County,2023-03-31,1643.3363911376389
2369,30288,Dekalb County,2023-04-30,1642.516937406563
2494,30288,Dekalb County,2023-05-31,1704.5505484706869
2619,30288,Dekalb County,2023-06-30,1689.1309501183232
2744,30288,Dekalb County,2023-07-31,1718.3283660540908
2869,30288,Dekalb County,2023-08-31,1725.020921526431
2994,30288,Dekalb County,2023-09-30,1758.3333333333333
106,30291,Fulton County,2021-10-31,1720.827426105087
231,30291,Fulton County,2021-11-30,1720.7534736344137
356,30291,Fulton County,2021-12-31,1733.8711140262371
481,30291,Fulton County,2022-01-31,1712.607309027057
606,30291,Fulton County,2022-02-28,1755.0623149731548
731,30291,Fulton County,2022-03-31,1753.3413780701774
856,30291,Fulton County,2022-04-30,1812.879390203379
981,30291,Fulton County,2022-05-31,1845.1539980872797
1106,30291,Fulton County,2022-06-30,1884.01842169225
1231,30291,Fulton County,2022-07-31,1902.0051364510805
1356,30291,Fulton County,2022-08-31,1894.5931143479395
1481,30291,Fulton County,2022-09-30,1901.7370737271283
1606,30291,Fulton County,2022-10-31,1894.9705044336213
1731,30291,Fulton County,2022-11-30,1921.4622508552495
1856,30291,Fulton County,2022-12-31,1928.5847518339988
1981,30291,Fulton County,2023-01-31,1965.7238706718344
2106,30291,Fulton County,2023-02-28,1962.8183814330405
2231,30291,Fulton County,2023-03-31,1983.1824330795705
2356,30291,Fulton County,2023-04-30,1962.922836947057
2481,30291,Fulton County,2023-05-31,1955.4358165628696
2606,30291,Fulton County,2023-06-30,1926.3986037566597
2731,30291,Fulton County,2023-07-31,1917.3905643261653
2856,30291,Fulton County,2023-08-31,1923.6298605520008
2981,30291,Fulton County,2023-09-30,1940.4833333333331
55,30294,Henry County,2021-10-31,1789.3792513578742
180,30294,Henry County,2021-11-30,1802.2205512412093
305,30294,Henry County,2021-12-31,1813.7824577202816
430,30294,Henry County,2022-01-31,1813.0309860897312
555,30294,Henry County,2022-02-28,1838.98346053456
680,30294,Henry County,2022-03-31,1864.4585944322075
805,30294,Henry County,2022-04-30,1874.343198298568
930,30294,Henry County,2022-05-31,1882.8526537843888
1055,30294,Henry County,2022-06-30,1894.0854305524344
1180,30294,Henry County,2022-07-31,1942.864078668848
1305,30294,Henry County,2022-08-31,1988.6280888474637
1430,30294,Henry County,2022-09-30,1988.2684643649773
1555,30294,Henry County,2022-10-31,1989.6917698917716
1680,30294,Henry County,2022-11-30,2012.081769996971
1805,30294,Henry County,2022-12-31,2025.8278401622183
1930,30294,Henry County,2023-01-31,2052.1298156184257
2055,30294,Henry County,2023-02-28,2050.224858935002
2180,30294,Henry County,2023-03-31,2053.3073055007367
2305,30294,Henry County,2023-04-30,2058.1689928869937
2430,30294,Henry County,2023-05-31,2067.5321488607324
2555,30294,Henry County,2023-06-30,2070.299503226011
2680,30294,Henry County,2023-07-31,2045.7491793721117
2805,30294,Henry County,2023-08-31,2024.7037309577536
2930,30294,Henry County,2023-09-30,2038.962037962038
92,30296,Clayton County,2021-10-31,1533.2754663525702
217,30296,Clayton County,2021-11-30,1557.667365188382
342,30296,Clayton County,2021-12-31,1579.5223351524785
467,30296,Clayton County,2022-01-31,1585.386931835344
592,30296,Clayton County,2022-02-28,1576.8019316328528
717,30296,Clayton County,2022-03-31,1593.8616618897838
842,30296,Clayton County,2022-04-30,1632.2485614965576
967,30296,Clayton County,2022-05-31,1640.3732156328922
1092,30296,Clayton County,2022-06-30,1653.750831091221
1217,30296,Clayton County,2022-07-31,1652.2897097365656
1342,30296,Clayton County,2022-08-31,1712.8251537853994
1467,30296,Clayton County,2022-09-30,1712.251599048191
1592,30296,Clayton County,2022-10-31,1723.701502709038
1717,30296,Clayton County,2022-11-30,1742.8616001435707
1842,30296,Clayton County,2022-12-31,1771.4922808339288
1967,30296,Clayton County,2023-01-31,1787.9734829076704
2092,30296,Clayton County,2023-02-28,1796.0496861634256
2217,30296,Clayton County,2023-03-31,1798.611248039396
2342,30296,Clayton County,2023-04-30,1797.850410005998
2467,30296,Clayton County,2023-05-31,1806.6527660332863
2592,30296,Clayton County,2023-06-30,1792.0242036034672
2717,30296,Clayton County,2023-07-31,1785.8194384036078
2842,30296,Clayton County,2023-08-31,1745.9389218811114
2967,30296,Clayton County,2023-09-30,1749.6984126984128
100,30297,Clayton County,2021-10-31,
225,30297,Clayton County,2021-11-30,
350,30297,Clayton County,2021-12-31,
475,30297,Clayton County,2022-01-31,
600,30297,Clayton County,2022-02-28,
725,30297,Clayton County,2022-03-31,
850,30297,Clayton County,2022-04-30,
975,30297,Clayton County,2022-05-31,
1100,30297,Clayton County,2022-06-30,
1225,30297,Clayton County,2022-07-31,
1350,30297,Clayton County,2022-08-31,
1475,30297,Clayton County,2022-09-30,
1600,30297,Clayton County,2022-10-31,1452.604992749819
1725,30297,Clayton County,2022-11-30,1450.4697939345804
1850,30297,Clayton County,2022-12-31,1434.6269634114162
1975,30297,Clayton County,2023-01-31,1449.6256639488768
2100,30297,Clayton County,2023-02-28,1464.8746620947168
2225,30297,Clayton County,2023-03-31,1489.3457955530905
2350,30297,Clayton County,2023-04-30,1481.2237856276931
2475,30297,Clayton County,2023-05-31,1484.1344583975122
2600,30297,Clayton County,2023-06-30,1476.1517100365331
2725,30297,Clayton County,2023-07-31,1482.9711140686493
2850,30297,Clayton County,2023-08-31,1474.9012810981487
2975,30297,Clayton County,2023-09-30,1473.2944444444445
122,30303,Fulton County,2021-10-31,
247,30303,Fulton County,2021-11-30,
372,30303,Fulton County,2021-12-31,
497,30303,Fulton County,2022-01-31,
622,30303,Fulton County,2022-02-28,
747,30303,Fulton County,2022-03-31,
872,30303,Fulton County,2022-04-30,
997,30303,Fulton County,2022-05-31,
1122,30303,Fulton County,2022-06-30,2337.0252886123226
1247,30303,Fulton County,2022-07-31,2286.9524118357717
1372,30303,Fulton County,2022-08-31,2329.32584882489
1497,30303,Fulton County,2022-09-30,2355.3325474749213
1622,30303,Fulton County,2022-10-31,2476.4324532508294
1747,30303,Fulton County,2022-11-30,2565.653725077597
1872,30303,Fulton County,2022-12-31,2857.5041277633995
1997,30303,Fulton County,2023-01-31,2614.7939825196727
2122,30303,Fulton County,2023-02-28,2548.702591896385
2247,30303,Fulton County,2023-03-31,2344.5600217412534
2372,30303,Fulton County,2023-04-30,2432.6845496027354
2497,30303,Fulton County,2023-05-31,2385.399553388334
2622,30303,Fulton County,2023-06-30,2332.563427368751
2747,30303,Fulton County,2023-07-31,2323.3147663086893
2872,30303,Fulton County,2023-08-31,2258.418719256827
2997,30303,Fulton County,2023-09-30,2149.527777777778
99,30305,Fulton County,2021-10-31,2020.568991984048
224,30305,Fulton County,2021-11-30,2038.508311215081
349,30305,Fulton County,2021-12-31,2060.5854474414464
474,30305,Fulton County,2022-01-31,2074.7984771329534
599,30305,Fulton County,2022-02-28,2097.20383564393
724,30305,Fulton County,2022-03-31,2106.1600570108244
849,30305,Fulton County,2022-04-30,2121.332198334523
974,30305,Fulton County,2022-05-31,2122.5091135093708
1099,30305,Fulton County,2022-06-30,2134.843469133731
1224,30305,Fulton County,2022-07-31,2133.9599960827677
1349,30305,Fulton County,2022-08-31,2137.5099786001692
1474,30305,Fulton County,2022-09-30,2136.122150238366
1599,30305,Fulton County,2022-10-31,2120.058214283252
1724,30305,Fulton County,2022-11-30,2121.3264166023105
1849,30305,Fulton County,2022-12-31,2131.789148817298
1974,30305,Fulton County,2023-01-31,2144.0173314028702
2099,30305,Fulton County,2023-02-28,2153.784580309907
2224,30305,Fulton County,2023-03-31,2159.5815073154645
2349,30305,Fulton County,2023-04-30,2160.5324987180934
2474,30305,Fulton County,2023-05-31,2164.0594643406907
2599,30305,Fulton County,2023-06-30,2161.260682811189
2724,30305,Fulton County,2023-07-31,2174.830190129006
2849,30305,Fulton County,2023-08-31,2186.420925243831
2974,30305,Fulton County,2023-09-30,2196.705585498452
94,30306,Fulton County,2021-10-31,1829.0760101834423
219,30306,Fulton County,2021-11-30,1853.468682046907
344,30306,Fulton County,2021-12-31,1848.5287771116823
469,30306,Fulton County,2022-01-31,1908.7717273299245
594,30306,Fulton County,2022-02-28,1939.5226144314015
719,30306,Fulton County,2022-03-31,1989.018474073644
844,30306,Fulton County,2022-04-30,2014.4195383611348
969,30306,Fulton County,2022-05-31,2015.3930558754248
1094,30306,Fulton County,2022-06-30,2017.5635066661616
1219,30306,Fulton County,2022-07-31,2003.001448208476
1344,30306,Fulton County,2022-08-31,1985.9436218136989
1469,30306,Fulton County,2022-09-30,2006.8155885965025
1594,30306,Fulton County,2022-10-31,2035.2099231762704
1719,30306,Fulton County,2022-11-30,2049.8166151834334
1844,30306,Fulton County,2022-12-31,2068.5111614233588
1969,30306,Fulton County,2023-01-31,2056.8508612531487
2094,30306,Fulton County,2023-02-28,2066.1359331523167
2219,30306,Fulton County,2023-03-31,2055.595413526265
2344,30306,Fulton County,2023-04-30,2057.493050283442
2469,30306,Fulton County,2023-05-31,2069.7085911546233
2594,30306,Fulton County,2023-06-30,2083.6568929209884
2719,30306,Fulton County,2023-07-31,2103.591036539046
2844,30306,Fulton County,2023-08-31,2112.7490690343543
2969,30306,Fulton County,2023-09-30,2097.921481481482
111,30307,Dekalb County,2021-10-31,1856.7730269028543
236,30307,Dekalb County,2021-11-30,1910.2686949573176
361,30307,Dekalb County,2021-12-31,1898.2457823175437
486,30307,Dekalb County,2022-01-31,1913.312751583964
611,30307,Dekalb County,2022-02-28,1892.9273435231817
736,30307,Dekalb County,2022-03-31,1934.2620622279471
861,30307,Dekalb County,2022-04-30,1937.6659138041096
986,30307,Dekalb County,2022-05-31,1953.519990864316
1111,30307,Dekalb County,2022-06-30,1956.076755464557
1236,30307,Dekalb County,2022-07-31,1970.6714162292235
1361,30307,Dekalb County,2022-08-31,1988.0815108071024
1486,30307,Dekalb County,2022-09-30,1998.2010792062872
1611,30307,Dekalb County,2022-10-31,2008.7327984515955
1736,30307,Dekalb County,2022-11-30,2001.6030082995828
1861,30307,Dekalb County,2022-12-31,2036.379175030061
1986,30307,Dekalb County,2023-01-31,2047.2138302362575
2111,30307,Dekalb County,2023-02-28,2075.3697658584947
2236,30307,Dekalb County,2023-03-31,2061.0558736300836
2361,30307,Dekalb County,2023-04-30,2064.8926780823363
2486,30307,Dekalb County,2023-05-31,2054.7496403229065
2611,30307,Dekalb County,2023-06-30,2047.374216528524
2736,30307,Dekalb County,2023-07-31,2032.29545135575
2861,30307,Dekalb County,2023-08-31,2018.7379851342273
2986,30307,Dekalb County,2023-09-30,1999.4119191919192
110,30308,Fulton County,2021-10-31,1928.2179617418872
235,30308,Fulton County,2021-11-30,1948.3975022403013
360,30308,Fulton County,2021-12-31,1966.303436126199
485,30308,Fulton County,2022-01-31,1982.9140736357408
610,30308,Fulton County,2022-02-28,1988.50757564757
735,30308,Fulton County,2022-03-31,2003.9780768212436
860,30308,Fulton County,2022-04-30,2015.48172084791
985,30308,Fulton County,2022-05-31,2044.4205759415377
1110,30308,Fulton County,2022-06-30,2061.8863343337352
1235,30308,Fulton County,2022-07-31,2063.8003478250616
1360,30308,Fulton County,2022-08-31,2055.6030683969157
1485,30308,Fulton County,2022-09-30,2055.090430111865
1610,30308,Fulton County,2022-10-31,2060.986750034304
1735,30308,Fulton County,2022-11-30,2053.501596081879
1860,30308,Fulton County,2022-12-31,2059.2939700688967
1985,30308,Fulton County,2023-01-31,2053.580015328453
2110,30308,Fulton County,2023-02-28,2062.540152950933
2235,30308,Fulton County,2023-03-31,2056.68343554999
2360,30308,Fulton County,2023-04-30,2066.1077470184846
2485,30308,Fulton County,2023-05-31,2054.5654258910067
2610,30308,Fulton County,2023-06-30,2046.013317095537
2735,30308,Fulton County,2023-07-31,2035.2793550279264
2860,30308,Fulton County,2023-08-31,2034.443514638428
2985,30308,Fulton County,2023-09-30,2026.6211272863009
98,30309,Fulton County,2021-10-31,2214.7068440712874
223,30309,Fulton County,2021-11-30,2226.013491765899
348,30309,Fulton County,2021-12-31,2237.9497168074217
473,30309,Fulton County,2022-01-31,2255.0153810373795
598,30309,Fulton County,2022-02-28,2259.8557320170607
723,30309,Fulton County,2022-03-31,2278.8551399469857
848,30309,Fulton County,2022-04-30,2290.0654904848884
973,30309,Fulton County,2022-05-31,2312.413031465596
1098,30309,Fulton County,2022-06-30,2327.141053497993
1223,30309,Fulton County,2022-07-31,2340.3374947637963
1348,30309,Fulton County,2022-08-31,2329.5564853507735
1473,30309,Fulton County,2022-09-30,2312.8762869776524
1598,30309,Fulton County,2022-10-31,2306.8422348988684
1723,30309,Fulton County,2022-11-30,2312.826995130614
1848,30309,Fulton County,2022-12-31,2309.9353437952636
1973,30309,Fulton County,2023-01-31,2307.4328198479757
2098,30309,Fulton County,2023-02-28,2311.4961158816914
2223,30309,Fulton County,2023-03-31,2311.0929835839925
2348,30309,Fulton County,2023-04-30,2305.132873150847
2473,30309,Fulton County,2023-05-31,2289.0019596644024
2598,30309,Fulton County,2023-06-30,2269.2746650793033
2723,30309,Fulton County,2023-07-31,2251.926846976204
2848,30309,Fulton County,2023-08-31,2241.400630517313
2973,30309,Fulton County,2023-09-30,2236.500927960928
89,30310,Fulton County,2021-10-31,1694.8066721806638
214,30310,Fulton County,2021-11-30,1684.277024504032
339,30310,Fulton County,2021-12-31,1697.661920253307
464,30310,Fulton County,2022-01-31,1717.9109605103874
589,30310,Fulton County,2022-02-28,1784.890296601244
714,30310,Fulton County,2022-03-31,1800.1494918837934
839,30310,Fulton County,2022-04-30,1798.108697789253
964,30310,Fulton County,2022-05-31,1816.600781023835
1089,30310,Fulton County,2022-06-30,1850.4250471225337
1214,30310,Fulton County,2022-07-31,1884.1983712860592
1339,30310,Fulton County,2022-08-31,1887.331735877591
1464,30310,Fulton County,2022-09-30,1862.58232612956
1589,30310,Fulton County,2022-10-31,1862.8165752867585
1714,30310,Fulton County,2022-11-30,1902.2591015858427
1839,30310,Fulton County,2022-12-31,1939.8010514593905
1964,30310,Fulton County,2023-01-31,1952.632455733428
2089,30310,Fulton County,2023-02-28,1927.0709556397671
2214,30310,Fulton County,2023-03-31,1930.7233495916264
2339,30310,Fulton County,2023-04-30,1963.3669649176236
2464,30310,Fulton County,2023-05-31,1979.9450724525184
2589,30310,Fulton County,2023-06-30,1990.110083671938
2714,30310,Fulton County,2023-07-31,2005.759120013755
2839,30310,Fulton County,2023-08-31,2038.919174435178
2964,30310,Fulton County,2023-09-30,2093.8257575757575
77,30311,Fulton County,2021-10-31,
202,30311,Fulton County,2021-11-30,
327,30311,Fulton County,2021-12-31,
452,30311,Fulton County,2022-01-31,
577,30311,Fulton County,2022-02-28,
702,30311,Fulton County,2022-03-31,
827,30311,Fulton County,2022-04-30,
952,30311,Fulton County,2022-05-31,
1077,30311,Fulton County,2022-06-30,
1202,30311,Fulton County,2022-07-31,
1327,30311,Fulton County,2022-08-31,1803.1636981290792
1452,30311,Fulton County,2022-09-30,1799.9228387306318
1577,30311,Fulton County,2022-10-31,1806.9494959689664
1702,30311,Fulton County,2022-11-30,1806.029931316727
1827,30311,Fulton County,2022-12-31,1870.505349365961
1952,30311,Fulton County,2023-01-31,1892.603942201496
2077,30311,Fulton County,2023-02-28,1888.7073287602957
2202,30311,Fulton County,2023-03-31,1904.507782686669
2327,30311,Fulton County,2023-04-30,1900.1860575688268
2452,30311,Fulton County,2023-05-31,1938.9576447005177
2577,30311,Fulton County,2023-06-30,1910.1224785878524
2702,30311,Fulton County,2023-07-31,1937.137094211467
2827,30311,Fulton County,2023-08-31,1905.093746813439
2952,30311,Fulton County,2023-09-30,1894.5833333333333
105,30312,Fulton County,2021-10-31,1911.562254017971
230,30312,Fulton County,2021-11-30,1927.4267517466144
355,30312,Fulton County,2021-12-31,1942.087046266896
480,30312,Fulton County,2022-01-31,1960.7376484121169
605,30312,Fulton County,2022-02-28,1980.942440888299
730,30312,Fulton County,2022-03-31,1994.1139976621312
855,30312,Fulton County,2022-04-30,2005.2781347616603
980,30312,Fulton County,2022-05-31,2018.6224990848943
1105,30312,Fulton County,2022-06-30,2033.0458927337752
1230,30312,Fulton County,2022-07-31,2036.698227138184
1355,30312,Fulton County,2022-08-31,2029.8627445959391
1480,30312,Fulton County,2022-09-30,2014.7744174770016
1605,30312,Fulton County,2022-10-31,2005.212738477701
1730,30312,Fulton County,2022-11-30,2010.2440521020208
1855,30312,Fulton County,2022-12-31,2007.9607644184828
1980,30312,Fulton County,2023-01-31,2014.0024020410683
2105,30312,Fulton County,2023-02-28,2016.185040189967
2230,30312,Fulton County,2023-03-31,2017.564397283021
2355,30312,Fulton County,2023-04-30,2010.9167542940168
2480,30312,Fulton County,2023-05-31,2002.0918236339833
2605,30312,Fulton County,2023-06-30,1989.1846612272852
2730,30312,Fulton County,2023-07-31,1988.0306715362824
2855,30312,Fulton County,2023-08-31,1989.679422959865
2980,30312,Fulton County,2023-09-30,2003.7885672272769
120,30313,Fulton County,2021-10-31,
245,30313,Fulton County,2021-11-30,
370,30313,Fulton County,2021-12-31,
495,30313,Fulton County,2022-01-31,2039.263527101496
620,30313,Fulton County,2022-02-28,2039.825329251642
745,30313,Fulton County,2022-03-31,2031.8575047253807
870,30313,Fulton County,2022-04-30,2027.3551883341704
995,30313,Fulton County,2022-05-31,2028.3535666447324
1120,30313,Fulton County,2022-06-30,2037.2367631573595
1245,30313,Fulton County,2022-07-31,2056.5371381470654
1370,30313,Fulton County,2022-08-31,1997.6277975910996
1495,30313,Fulton County,2022-09-30,1970.7101185076672
1620,30313,Fulton County,2022-10-31,1950.9326754942824
1745,30313,Fulton County,2022-11-30,1938.9259366203949
1870,30313,Fulton County,2022-12-31,1936.569138172697
1995,30313,Fulton County,2023-01-31,1903.65308096047
2120,30313,Fulton County,2023-02-28,1909.142593407402
2245,30313,Fulton County,2023-03-31,1932.4329911037712
2370,30313,Fulton County,2023-04-30,1947.019637302603
2495,30313,Fulton County,2023-05-31,1942.6627190723527
2620,30313,Fulton County,2023-06-30,1929.7175520074395
2745,30313,Fulton County,2023-07-31,1913.3247681731225
2870,30313,Fulton County,2023-08-31,1913.839330383801
2995,30313,Fulton County,2023-09-30,1900.7222222222224
109,30314,Fulton County,2021-10-31,
234,30314,Fulton County,2021-11-30,
359,30314,Fulton County,2021-12-31,1472.102257169813
484,30314,Fulton County,2022-01-31,1515.2344647036757
609,30314,Fulton County,2022-02-28,1548.3188405369
734,30314,Fulton County,2022-03-31,1553.9819396667383
859,30314,Fulton County,2022-04-30,1526.3165637375323
984,30314,Fulton County,2022-05-31,1642.9075619514033
1109,30314,Fulton County,2022-06-30,1720.8154545003097
1234,30314,Fulton County,2022-07-31,1791.37444160877
1359,30314,Fulton County,2022-08-31,1779.981950816714
1484,30314,Fulton County,2022-09-30,1755.4339636039297
1609,30314,Fulton County,2022-10-31,1774.172511676615
1734,30314,Fulton County,2022-11-30,1809.628856346376
1859,30314,Fulton County,2022-12-31,1805.8909967165164
1984,30314,Fulton County,2023-01-31,1829.025522037064
2109,30314,Fulton County,2023-02-28,1856.9388154412509
2234,30314,Fulton County,2023-03-31,1888.97422244716
2359,30314,Fulton County,2023-04-30,1925.5626765251045
2484,30314,Fulton County,2023-05-31,1875.329631635647
2609,30314,Fulton County,2023-06-30,1870.0997458903023
2734,30314,Fulton County,2023-07-31,1882.8359231538857
2859,30314,Fulton County,2023-08-31,1911.66986485578
2984,30314,Fulton County,2023-09-30,1947.3809523809523
67,30315,Fulton County,2021-10-31,1602.0049091476144
192,30315,Fulton County,2021-11-30,1605.7705318586256
317,30315,Fulton County,2021-12-31,1604.6137640940549
442,30315,Fulton County,2022-01-31,1626.9686526248313
567,30315,Fulton County,2022-02-28,1654.9916801334657
692,30315,Fulton County,2022-03-31,1690.733003099643
817,30315,Fulton County,2022-04-30,1698.244207202459
942,30315,Fulton County,2022-05-31,1715.9240612210515
1067,30315,Fulton County,2022-06-30,1734.9868658142943
1192,30315,Fulton County,2022-07-31,1768.046021830615
1317,30315,Fulton County,2022-08-31,1782.8454840912043
1442,30315,Fulton County,2022-09-30,1793.1094921135964
1567,30315,Fulton County,2022-10-31,1789.8412803221204
1692,30315,Fulton County,2022-11-30,1823.692816635357
1817,30315,Fulton County,2022-12-31,1859.1622449862452
1942,30315,Fulton County,2023-01-31,1859.9988960104467
2067,30315,Fulton County,2023-02-28,1854.7268420832108
2192,30315,Fulton County,2023-03-31,1852.4273951239936
2317,30315,Fulton County,2023-04-30,1872.526807216774
2442,30315,Fulton County,2023-05-31,1867.9632445795949
2567,30315,Fulton County,2023-06-30,1855.971446819022
2692,30315,Fulton County,2023-07-31,1833.8073819791832
2817,30315,Fulton County,2023-08-31,1829.869944246902
2942,30315,Fulton County,2023-09-30,1815.391395154553
70,30316,Dekalb County,2021-10-31,1872.816787122006
195,30316,Dekalb County,2021-11-30,1883.5708611970945
320,30316,Dekalb County,2021-12-31,1897.856715167377
445,30316,Dekalb County,2022-01-31,1896.4098966137503
570,30316,Dekalb County,2022-02-28,1900.1814170263397
695,30316,Dekalb County,2022-03-31,1908.725271106468
820,30316,Dekalb County,2022-04-30,1942.8427414424575
945,30316,Dekalb County,2022-05-31,1958.3380358671668
1070,30316,Dekalb County,2022-06-30,1987.467019892326
1195,30316,Dekalb County,2022-07-31,1988.7362246072876
1320,30316,Dekalb County,2022-08-31,1997.9475690008856
