,RegionName,CountyName,Date,Index
2341,30260,Clayton County,2023-05-31,1831.080333339347
2467,30260,Clayton County,2023-06-30,1810.533577997213
2593,30260,Clayton County,2023-07-31,1754.1789773194134
2719,30260,Clayton County,2023-08-31,1733.9128614861388
2845,30260,Clayton County,2023-09-30,1740.4075356943931
2971,30260,Clayton County,2023-10-31,1751.6666666666667
119,30268,Fulton County,2021-11-30,
245,30268,Fulton County,2021-12-31,
371,30268,Fulton County,2022-01-31,
497,30268,Fulton County,2022-02-28,
623,30268,Fulton County,2022-03-31,
749,30268,Fulton County,2022-04-30,
875,30268,Fulton County,2022-05-31,
1001,30268,Fulton County,2022-06-30,
1127,30268,Fulton County,2022-07-31,
1253,30268,Fulton County,2022-08-31,
1379,30268,Fulton County,2022-09-30,
1505,30268,Fulton County,2022-10-31,
1631,30268,Fulton County,2022-11-30,
1757,30268,Fulton County,2022-12-31,
1883,30268,Fulton County,2023-01-31,
2009,30268,Fulton County,2023-02-28,
2135,30268,Fulton County,2023-03-31,
2261,30268,Fulton County,2023-04-30,
2387,30268,Fulton County,2023-05-31,
2513,30268,Fulton County,2023-06-30,2190.6147367971553
2639,30268,Fulton County,2023-07-31,2068.466524448615
2765,30268,Fulton County,2023-08-31,2077.328378336907
2891,30268,Fulton County,2023-09-30,2074.0764113521204
3017,30268,Fulton County,2023-10-31,2090.0
65,30269,Fayette County,2021-11-30,1809.4051987909695
191,30269,Fayette County,2021-12-31,1810.7338979058352
317,30269,Fayette County,2022-01-31,1814.9001403817597
443,30269,Fayette County,2022-02-28,1835.986115859663
569,30269,Fayette County,2022-03-31,1859.9390954846256
695,30269,Fayette County,2022-04-30,1872.0371356846235
821,30269,Fayette County,2022-05-31,1880.3136269989316
947,30269,Fayette County,2022-06-30,1890.6514642750556
1073,30269,Fayette County,2022-07-31,1892.3152431891824
1199,30269,Fayette County,2022-08-31,1908.8833061325547
1325,30269,Fayette County,2022-09-30,1910.681003452354
1451,30269,Fayette County,2022-10-31,1908.7452922464136
1577,30269,Fayette County,2022-11-30,1921.356706180973
1703,30269,Fayette County,2022-12-31,1946.0782946405768
1829,30269,Fayette County,2023-01-31,1963.015001180986
1955,30269,Fayette County,2023-02-28,1963.682630637312
2081,30269,Fayette County,2023-03-31,1953.6904156083024
2207,30269,Fayette County,2023-04-30,1952.1534049507768
2333,30269,Fayette County,2023-05-31,1952.316770754766
2459,30269,Fayette County,2023-06-30,1949.5373414341043
2585,30269,Fayette County,2023-07-31,1946.363530391403
2711,30269,Fayette County,2023-08-31,1940.9870560435456
2837,30269,Fayette County,2023-09-30,1939.829096377059
2963,30269,Fayette County,2023-10-31,1941.6732804232804
114,30273,Clayton County,2021-11-30,1547.8376970634831
240,30273,Clayton County,2021-12-31,1556.795795040494
366,30273,Clayton County,2022-01-31,1564.6647643027975
492,30273,Clayton County,2022-02-28,1592.3096481794605
618,30273,Clayton County,2022-03-31,1640.1174251431862
744,30273,Clayton County,2022-04-30,1677.4969963057856
870,30273,Clayton County,2022-05-31,1659.398319576684
996,30273,Clayton County,2022-06-30,1665.141107011218
1122,30273,Clayton County,2022-07-31,1716.4179000028855
1248,30273,Clayton County,2022-08-31,1763.4013321309048
1374,30273,Clayton County,2022-09-30,1775.8934985980009
1500,30273,Clayton County,2022-10-31,1770.7386363438447
1626,30273,Clayton County,2022-11-30,1782.5958992747987
1752,30273,Clayton County,2022-12-31,1801.7057782952495
1878,30273,Clayton County,2023-01-31,1807.3963761388884
2004,30273,Clayton County,2023-02-28,1796.9435177516334
2130,30273,Clayton County,2023-03-31,1791.8464417489
2256,30273,Clayton County,2023-04-30,1792.8640547364769
2382,30273,Clayton County,2023-05-31,1825.8954157989467
2508,30273,Clayton County,2023-06-30,1823.6613156302703
2634,30273,Clayton County,2023-07-31,1791.41019842047
2760,30273,Clayton County,2023-08-31,1764.835909374988
2886,30273,Clayton County,2023-09-30,1769.2058127813252
3012,30273,Clayton County,2023-10-31,1790.687830687831
66,30274,Clayton County,2021-11-30,1585.9028753412322
192,30274,Clayton County,2021-12-31,1599.8409076684711
318,30274,Clayton County,2022-01-31,1600.9115867198286
444,30274,Clayton County,2022-02-28,1596.7892709877142
570,30274,Clayton County,2022-03-31,1618.9879442352085
696,30274,Clayton County,2022-04-30,1618.1905713347694
822,30274,Clayton County,2022-05-31,1642.8426547392778
948,30274,Clayton County,2022-06-30,1646.8867942222962
1074,30274,Clayton County,2022-07-31,1668.5376238418985
1200,30274,Clayton County,2022-08-31,1671.933730965926
1326,30274,Clayton County,2022-09-30,1697.8151352030272
1452,30274,Clayton County,2022-10-31,1698.389330771418
1578,30274,Clayton County,2022-11-30,1694.1287841012092
1704,30274,Clayton County,2022-12-31,1712.3773162536952
1830,30274,Clayton County,2023-01-31,1732.2837907398584
1956,30274,Clayton County,2023-02-28,1756.3721066585692
2082,30274,Clayton County,2023-03-31,1745.665043366268
2208,30274,Clayton County,2023-04-30,1748.8635325216248
2334,30274,Clayton County,2023-05-31,1730.938563603936
2460,30274,Clayton County,2023-06-30,1743.1805378506158
2586,30274,Clayton County,2023-07-31,1735.4339420292038
2712,30274,Clayton County,2023-08-31,1739.5820898472482
2838,30274,Clayton County,2023-09-30,1721.487019247228
2964,30274,Clayton County,2023-10-31,1721.068376068376
9,30281,Henry County,2021-11-30,1590.9237443746008
135,30281,Henry County,2021-12-31,1598.1779673901865
261,30281,Henry County,2022-01-31,1599.3025931375698
387,30281,Henry County,2022-02-28,1617.6932399217844
513,30281,Henry County,2022-03-31,1644.239189254669
639,30281,Henry County,2022-04-30,1655.1102174293608
765,30281,Henry County,2022-05-31,1670.2655716932843
891,30281,Henry County,2022-06-30,1680.0120635706478
1017,30281,Henry County,2022-07-31,1698.32202666726
1143,30281,Henry County,2022-08-31,1703.6184718628922
1269,30281,Henry County,2022-09-30,1706.3290760231955
1395,30281,Henry County,2022-10-31,1705.0672203704924
1521,30281,Henry County,2022-11-30,1716.869300415667
1647,30281,Henry County,2022-12-31,1728.6675210133824
1773,30281,Henry County,2023-01-31,1736.564865293601
1899,30281,Henry County,2023-02-28,1732.7688374025752
2025,30281,Henry County,2023-03-31,1723.5495558780417
2151,30281,Henry County,2023-04-30,1729.2723201054164
2277,30281,Henry County,2023-05-31,1725.2613505223471
2403,30281,Henry County,2023-06-30,1718.334377070224
2529,30281,Henry County,2023-07-31,1700.1713955942446
2655,30281,Henry County,2023-08-31,1690.610246056507
2781,30281,Henry County,2023-09-30,1683.0566600476968
2907,30281,Henry County,2023-10-31,1671.2436143039588
118,30288,Dekalb County,2021-11-30,
244,30288,Dekalb County,2021-12-31,
370,30288,Dekalb County,2022-01-31,
496,30288,Dekalb County,2022-02-28,
622,30288,Dekalb County,2022-03-31,
748,30288,Dekalb County,2022-04-30,
874,30288,Dekalb County,2022-05-31,
1000,30288,Dekalb County,2022-06-30,
1126,30288,Dekalb County,2022-07-31,
1252,30288,Dekalb County,2022-08-31,
1378,30288,Dekalb County,2022-09-30,
1504,30288,Dekalb County,2022-10-31,
1630,30288,Dekalb County,2022-11-30,
1756,30288,Dekalb County,2022-12-31,
1882,30288,Dekalb County,2023-01-31,
2008,30288,Dekalb County,2023-02-28,1684.1715806708216
2134,30288,Dekalb County,2023-03-31,1710.3602772133072
2260,30288,Dekalb County,2023-04-30,1706.1770489819269
2386,30288,Dekalb County,2023-05-31,1767.053540984245
2512,30288,Dekalb County,2023-06-30,1744.381051913776
2638,30288,Dekalb County,2023-07-31,1771.573582190028
2764,30288,Dekalb County,2023-08-31,1773.8484996289346
2890,30288,Dekalb County,2023-09-30,1803.467592491901
3016,30288,Dekalb County,2023-10-31,1789.1666666666667
120,30290,Fayette County,2021-11-30,
246,30290,Fayette County,2021-12-31,
372,30290,Fayette County,2022-01-31,
498,30290,Fayette County,2022-02-28,
624,30290,Fayette County,2022-03-31,
750,30290,Fayette County,2022-04-30,
876,30290,Fayette County,2022-05-31,
1002,30290,Fayette County,2022-06-30,
1128,30290,Fayette County,2022-07-31,
1254,30290,Fayette County,2022-08-31,
1380,30290,Fayette County,2022-09-30,
1506,30290,Fayette County,2022-10-31,
1632,30290,Fayette County,2022-11-30,
1758,30290,Fayette County,2022-12-31,
1884,30290,Fayette County,2023-01-31,
2010,30290,Fayette County,2023-02-28,
2136,30290,Fayette County,2023-03-31,
2262,30290,Fayette County,2023-04-30,
2388,30290,Fayette County,2023-05-31,
2514,30290,Fayette County,2023-06-30,
2640,30290,Fayette County,2023-07-31,
2766,30290,Fayette County,2023-08-31,
2892,30290,Fayette County,2023-09-30,
3018,30290,Fayette County,2023-10-31,3095.0
106,30291,Fulton County,2021-11-30,1639.0350001732745
232,30291,Fulton County,2021-12-31,1645.3888289814197
358,30291,Fulton County,2022-01-31,1629.5251585939689
484,30291,Fulton County,2022-02-28,1668.4689195546196
610,30291,Fulton County,2022-03-31,1667.8414989853504
736,30291,Fulton County,2022-04-30,1720.942733386518
862,30291,Fulton County,2022-05-31,1752.9805569326936
988,30291,Fulton County,2022-06-30,1787.8740022403
1114,30291,Fulton County,2022-07-31,1804.697512692432
1240,30291,Fulton County,2022-08-31,1800.438773982446
1366,30291,Fulton County,2022-09-30,1803.219293028865
1492,30291,Fulton County,2022-10-31,1801.3170001652982
1618,30291,Fulton County,2022-11-30,1826.541984969263
1744,30291,Fulton County,2022-12-31,1838.0140930427451
1870,30291,Fulton County,2023-01-31,1870.7436225621063
1996,30291,Fulton County,2023-02-28,1867.1053256205532
2122,30291,Fulton County,2023-03-31,1886.1531827455117
2248,30291,Fulton County,2023-04-30,1867.8013970115128
2374,30291,Fulton County,2023-05-31,1861.0159668575195
2500,30291,Fulton County,2023-06-30,1835.2095528707473
2626,30291,Fulton County,2023-07-31,1828.6668968200468
2752,30291,Fulton County,2023-08-31,1834.0177795468765
2878,30291,Fulton County,2023-09-30,1853.1220585398376
3004,30291,Fulton County,2023-10-31,1849.278787878788
55,30294,Henry County,2021-11-30,1814.6381897500264
181,30294,Henry County,2021-12-31,1823.5324739757004
307,30294,Henry County,2022-01-31,1816.702222508645
433,30294,Henry County,2022-02-28,1847.5317290114183
559,30294,Henry County,2022-03-31,1873.127262845764
685,30294,Henry County,2022-04-30,1889.1571047391
811,30294,Henry County,2022-05-31,1895.1074732652503
937,30294,Henry County,2022-06-30,1906.336775202607
1063,30294,Henry County,2022-07-31,1954.2296742823617
1189,30294,Henry County,2022-08-31,1998.4866931312329
1315,30294,Henry County,2022-09-30,1999.038929229842
1441,30294,Henry County,2022-10-31,2003.184465797158
1567,30294,Henry County,2022-11-30,2028.2148152110208
1693,30294,Henry County,2022-12-31,2044.0263939682525
1819,30294,Henry County,2023-01-31,2073.7242762474643
1945,30294,Henry County,2023-02-28,2068.2425802421612
2071,30294,Henry County,2023-03-31,2069.9193921504334
2197,30294,Henry County,2023-04-30,2070.3218473049237
2323,30294,Henry County,2023-05-31,2079.095890864182
2449,30294,Henry County,2023-06-30,2079.7499605329504
2575,30294,Henry County,2023-07-31,2053.9525668958495
2701,30294,Henry County,2023-08-31,2032.014109047111
2827,30294,Henry County,2023-09-30,2043.0794019421032
2953,30294,Henry County,2023-10-31,2028.431818181818
92,30296,Clayton County,2021-11-30,1622.847609802452
218,30296,Clayton County,2021-12-31,1642.017800536188
344,30296,Clayton County,2022-01-31,1649.677450212604
470,30296,Clayton County,2022-02-28,1642.4783335941308
596,30296,Clayton County,2022-03-31,1662.1506180938798
722,30296,Clayton County,2022-04-30,1702.416211110663
848,30296,Clayton County,2022-05-31,1709.62924061154
974,30296,Clayton County,2022-06-30,1721.0548829215832
1100,30296,Clayton County,2022-07-31,1716.2403613215656
1226,30296,Clayton County,2022-08-31,1777.4552490966555
1352,30296,Clayton County,2022-09-30,1771.4094151963857
1478,30296,Clayton County,2022-10-31,1795.9093908491395
1604,30296,Clayton County,2022-11-30,1812.2732898761956
1730,30296,Clayton County,2022-12-31,1846.0403123914507
1856,30296,Clayton County,2023-01-31,1865.454680353273
1982,30296,Clayton County,2023-02-28,1877.96086020024
2108,30296,Clayton County,2023-03-31,1877.6092717685303
2234,30296,Clayton County,2023-04-30,1871.2526552102663
2360,30296,Clayton County,2023-05-31,1878.9555095380715
2486,30296,Clayton County,2023-06-30,1862.468802771043
2612,30296,Clayton County,2023-07-31,1855.9637338189136
2738,30296,Clayton County,2023-08-31,1811.7034902811292
2864,30296,Clayton County,2023-09-30,1813.9297284815336
2990,30296,Clayton County,2023-10-31,1780.174873737374
99,30297,Clayton County,2021-11-30,
225,30297,Clayton County,2021-12-31,
351,30297,Clayton County,2022-01-31,
477,30297,Clayton County,2022-02-28,
603,30297,Clayton County,2022-03-31,
729,30297,Clayton County,2022-04-30,
855,30297,Clayton County,2022-05-31,
981,30297,Clayton County,2022-06-30,
1107,30297,Clayton County,2022-07-31,
1233,30297,Clayton County,2022-08-31,
1359,30297,Clayton County,2022-09-30,
1485,30297,Clayton County,2022-10-31,1388.5292554530265
1611,30297,Clayton County,2022-11-30,1386.210490280662
1737,30297,Clayton County,2022-12-31,1374.2110045916795
1863,30297,Clayton County,2023-01-31,1389.490540196308
1989,30297,Clayton County,2023-02-28,1399.2768933190046
2115,30297,Clayton County,2023-03-31,1418.1906164424074
2241,30297,Clayton County,2023-04-30,1406.5457451401312
2367,30297,Clayton County,2023-05-31,1407.9126180366095
2493,30297,Clayton County,2023-06-30,1398.339573270711
2619,30297,Clayton County,2023-07-31,1404.2775849502473
2745,30297,Clayton County,2023-08-31,1393.5969430040514
2871,30297,Clayton County,2023-09-30,1383.8130664938678
2997,30297,Clayton County,2023-10-31,1350.9444444444443
123,30303,Fulton County,2021-11-30,
249,30303,Fulton County,2021-12-31,
375,30303,Fulton County,2022-01-31,
501,30303,Fulton County,2022-02-28,
627,30303,Fulton County,2022-03-31,
753,30303,Fulton County,2022-04-30,
879,30303,Fulton County,2022-05-31,
1005,30303,Fulton County,2022-06-30,2484.207083161708
1131,30303,Fulton County,2022-07-31,2445.926177341339
1257,30303,Fulton County,2022-08-31,2487.8984124609315
1383,30303,Fulton County,2022-09-30,2512.2375961630432
1509,30303,Fulton County,2022-10-31,2588.3539562839137
1635,30303,Fulton County,2022-11-30,2685.1528590040734
1761,30303,Fulton County,2022-12-31,2994.3948770083334
1887,30303,Fulton County,2023-01-31,2746.584360568831
2013,30303,Fulton County,2023-02-28,2687.095880575539
2139,30303,Fulton County,2023-03-31,2476.2231525064385
2265,30303,Fulton County,2023-04-30,2589.716753021489
2391,30303,Fulton County,2023-05-31,2545.457509123271
2517,30303,Fulton County,2023-06-30,2500.6278715927856
2643,30303,Fulton County,2023-07-31,2490.4935804879187
2769,30303,Fulton County,2023-08-31,2431.977457999729
2895,30303,Fulton County,2023-09-30,2327.676148157292
3021,30303,Fulton County,2023-10-31,2219.436507936508
98,30305,Fulton County,2021-11-30,2062.876713628116
224,30305,Fulton County,2021-12-31,2082.7551772714432
350,30305,Fulton County,2022-01-31,2098.2185384388317
476,30305,Fulton County,2022-02-28,2118.6221597352464
602,30305,Fulton County,2022-03-31,2126.591672942973
728,30305,Fulton County,2022-04-30,2140.2644533719204
854,30305,Fulton County,2022-05-31,2139.7438414161456
980,30305,Fulton County,2022-06-30,2152.3321633782316
1106,30305,Fulton County,2022-07-31,2150.227454142064
1232,30305,Fulton County,2022-08-31,2153.707350677631
1358,30305,Fulton County,2022-09-30,2149.803846477685
1484,30305,Fulton County,2022-10-31,2144.656915598243
1610,30305,Fulton County,2022-11-30,2145.380441965328
1736,30305,Fulton County,2022-12-31,2158.521095633806
1862,30305,Fulton County,2023-01-31,2170.082035697489
1988,30305,Fulton County,2023-02-28,2180.022091561303
2114,30305,Fulton County,2023-03-31,2183.739659007509
2240,30305,Fulton County,2023-04-30,2183.301797313835
2366,30305,Fulton County,2023-05-31,2185.9396323057404
2492,30305,Fulton County,2023-06-30,2180.171468299161
2618,30305,Fulton County,2023-07-31,2191.8000259819264
2744,30305,Fulton County,2023-08-31,2198.0998185609155
2870,30305,Fulton County,2023-09-30,2203.6863816869695
2996,30305,Fulton County,2023-10-31,2198.373670502939
94,30306,Fulton County,2021-11-30,1733.6159373873882
220,30306,Fulton County,2021-12-31,1730.2090957841292
346,30306,Fulton County,2022-01-31,1786.7789961170113
472,30306,Fulton County,2022-02-28,1810.953079422168
598,30306,Fulton County,2022-03-31,1854.976903961492
724,30306,Fulton County,2022-04-30,1873.951889221505
850,30306,Fulton County,2022-05-31,1874.262628151958
976,30306,Fulton County,2022-06-30,1875.43987827352
1102,30306,Fulton County,2022-07-31,1861.480623636798
1228,30306,Fulton County,2022-08-31,1845.2063863954595
1354,30306,Fulton County,2022-09-30,1861.1305863505313
1480,30306,Fulton County,2022-10-31,1896.1915410918175
1606,30306,Fulton County,2022-11-30,1906.844526062455
1732,30306,Fulton County,2022-12-31,1922.6830544622155
1858,30306,Fulton County,2023-01-31,1909.034667365621
1984,30306,Fulton County,2023-02-28,1919.9061367553848
2110,30306,Fulton County,2023-03-31,1909.8842344481943
2236,30306,Fulton County,2023-04-30,1914.3161743490425
2362,30306,Fulton County,2023-05-31,1924.6933071696687
2488,30306,Fulton County,2023-06-30,1937.5993815181532
2614,30306,Fulton County,2023-07-31,1953.014283480955
2740,30306,Fulton County,2023-08-31,1956.9367917979591
2866,30306,Fulton County,2023-09-30,1941.100703112254
2992,30306,Fulton County,2023-10-31,1928.4083333333335
111,30307,Dekalb County,2021-11-30,1787.154076080731
237,30307,Dekalb County,2021-12-31,1776.0305513409498
363,30307,Dekalb County,2022-01-31,1793.5528673783758
489,30307,Dekalb County,2022-02-28,1779.0580636738025
615,30307,Dekalb County,2022-03-31,1817.762920984876
741,30307,Dekalb County,2022-04-30,1823.1100677150876
867,30307,Dekalb County,2022-05-31,1837.0364628963991
993,30307,Dekalb County,2022-06-30,1841.1881096611055
1119,30307,Dekalb County,2022-07-31,1856.434755116181
1245,30307,Dekalb County,2022-08-31,1873.9894948912229
1371,30307,Dekalb County,2022-09-30,1884.9317012083216
1497,30307,Dekalb County,2022-10-31,1876.9659253282612
1623,30307,Dekalb County,2022-11-30,1873.607746821137
1749,30307,Dekalb County,2022-12-31,1907.8694123020923
1875,30307,Dekalb County,2023-01-31,1918.2620892271725
2001,30307,Dekalb County,2023-02-28,1943.6811071755988
2127,30307,Dekalb County,2023-03-31,1933.4223752119408
2253,30307,Dekalb County,2023-04-30,1938.2938408141572
2379,30307,Dekalb County,2023-05-31,1933.0878841905476
2505,30307,Dekalb County,2023-06-30,1929.3907874290817
2631,30307,Dekalb County,2023-07-31,1919.8391782329252
2757,30307,Dekalb County,2023-08-31,1911.6938415724328
2883,30307,Dekalb County,2023-09-30,1899.446145891034
3009,30307,Dekalb County,2023-10-31,1911.977777777778
110,30308,Fulton County,2021-11-30,1902.990920083991
236,30308,Fulton County,2021-12-31,1919.803538228654
362,30308,Fulton County,2022-01-31,1937.3613270357323
488,30308,Fulton County,2022-02-28,1943.6113356464864
614,30308,Fulton County,2022-03-31,1958.668597813184
740,30308,Fulton County,2022-04-30,1968.3811434063548
866,30308,Fulton County,2022-05-31,1998.1419510158375
992,30308,Fulton County,2022-06-30,2016.396660819896
1118,30308,Fulton County,2022-07-31,2020.4003170621013
1244,30308,Fulton County,2022-08-31,2007.4347332526968
1370,30308,Fulton County,2022-09-30,2005.55427559704
1496,30308,Fulton County,2022-10-31,2008.0787287120304
1622,30308,Fulton County,2022-11-30,2004.373699400416
1748,30308,Fulton County,2022-12-31,2010.6501743931503
1874,30308,Fulton County,2023-01-31,2005.6418898966112
2000,30308,Fulton County,2023-02-28,2013.7258005930337
2126,30308,Fulton County,2023-03-31,2008.3785794321195
2252,30308,Fulton County,2023-04-30,2018.4250116828737
2378,30308,Fulton County,2023-05-31,2007.3940164735848
2504,30308,Fulton County,2023-06-30,2000.06724827803
2630,30308,Fulton County,2023-07-31,1990.9600676012744
2756,30308,Fulton County,2023-08-31,1995.5618709935325
2882,30308,Fulton County,2023-09-30,1991.9923388525312
3008,30308,Fulton County,2023-10-31,1989.9978787878788
97,30309,Fulton County,2021-11-30,2151.5448315194135
223,30309,Fulton County,2021-12-31,2164.7832599307626
349,30309,Fulton County,2022-01-31,2183.8754811812323
475,30309,Fulton County,2022-02-28,2188.1049363026623
601,30309,Fulton County,2022-03-31,2206.359994110482
727,30309,Fulton County,2022-04-30,2218.909926962152
853,30309,Fulton County,2022-05-31,2242.39142377739
979,30309,Fulton County,2022-06-30,2256.7234579105657
1105,30309,Fulton County,2022-07-31,2270.651823654902
1231,30309,Fulton County,2022-08-31,2262.250506538082
1357,30309,Fulton County,2022-09-30,2250.361607500157
1483,30309,Fulton County,2022-10-31,2230.7343395850103
1609,30309,Fulton County,2022-11-30,2236.2099859361565
1735,30309,Fulton County,2022-12-31,2232.408731151757
1861,30309,Fulton County,2023-01-31,2228.901884002056
1987,30309,Fulton County,2023-02-28,2234.1551535729564
2113,30309,Fulton County,2023-03-31,2234.749873037488
2239,30309,Fulton County,2023-04-30,2229.9139935840303
2365,30309,Fulton County,2023-05-31,2215.990269281984
2491,30309,Fulton County,2023-06-30,2200.718136236446
2617,30309,Fulton County,2023-07-31,2187.990417837934
2743,30309,Fulton County,2023-08-31,2181.203783312046
2869,30309,Fulton County,2023-09-30,2180.0087325255386
2995,30309,Fulton County,2023-10-31,2188.236187719896
89,30310,Fulton County,2021-11-30,1690.4500764916772
215,30310,Fulton County,2021-12-31,1709.0932528537808
341,30310,Fulton County,2022-01-31,1730.90461633438
467,30310,Fulton County,2022-02-28,1791.3019585916416
593,30310,Fulton County,2022-03-31,1805.4468371861728
719,30310,Fulton County,2022-04-30,1803.5462836860245
845,30310,Fulton County,2022-05-31,1826.0777982636191
971,30310,Fulton County,2022-06-30,1860.310574714651
1097,30310,Fulton County,2022-07-31,1895.94997180302
1223,30310,Fulton County,2022-08-31,1896.0105437825955
1349,30310,Fulton County,2022-09-30,1877.745135258388
1475,30310,Fulton County,2022-10-31,1889.11308649584
1601,30310,Fulton County,2022-11-30,1929.4058398866096
1727,30310,Fulton County,2022-12-31,1958.960318150712
1853,30310,Fulton County,2023-01-31,1971.1760772185407
1979,30310,Fulton County,2023-02-28,1947.8444298363884
2105,30310,Fulton County,2023-03-31,1951.2951711359929
2231,30310,Fulton County,2023-04-30,1979.9311669219287
2357,30310,Fulton County,2023-05-31,1988.4271655768332
2483,30310,Fulton County,2023-06-30,1992.3558497926497
2609,30310,Fulton County,2023-07-31,1999.7223769968252
2735,30310,Fulton County,2023-08-31,2028.986102224584
2861,30310,Fulton County,2023-09-30,2072.574698026664
2987,30310,Fulton County,2023-10-31,2078.4969696969697
77,30311,Fulton County,2021-11-30,
203,30311,Fulton County,2021-12-31,
329,30311,Fulton County,2022-01-31,
455,30311,Fulton County,2022-02-28,
581,30311,Fulton County,2022-03-31,
707,30311,Fulton County,2022-04-30,
833,30311,Fulton County,2022-05-31,
959,30311,Fulton County,2022-06-30,
1085,30311,Fulton County,2022-07-31,
1211,30311,Fulton County,2022-08-31,1907.9241402492196
1337,30311,Fulton County,2022-09-30,1905.422502597466
1463,30311,Fulton County,2022-10-31,1907.4200074859816
1589,30311,Fulton County,2022-11-30,1896.89084807519
1715,30311,Fulton County,2022-12-31,1963.279477045145
1841,30311,Fulton County,2023-01-31,1980.6750537236992
1967,30311,Fulton County,2023-02-28,1984.7898274932263
2093,30311,Fulton County,2023-03-31,1999.80693468922
2219,30311,Fulton County,2023-04-30,1990.674596624238
2345,30311,Fulton County,2023-05-31,2031.783508978685
2471,30311,Fulton County,2023-06-30,1996.7616411563936
2597,30311,Fulton County,2023-07-31,2025.2353312223456
2723,30311,Fulton County,2023-08-31,1974.30802403693
2849,30311,Fulton County,2023-09-30,1964.127118057085
2975,30311,Fulton County,2023-10-31,1961.0277777777776
105,30312,Fulton County,2021-11-30,1847.7475605625668
231,30312,Fulton County,2021-12-31,1862.2943240598136
357,30312,Fulton County,2022-01-31,1881.722231632456
483,30312,Fulton County,2022-02-28,1899.2715863131764
609,30312,Fulton County,2022-03-31,1910.6045797315012
735,30312,Fulton County,2022-04-30,1920.3227208352437
861,30312,Fulton County,2022-05-31,1933.205897887165
987,30312,Fulton County,2022-06-30,1945.012163974311
1113,30312,Fulton County,2022-07-31,1951.8952643766352
1239,30312,Fulton County,2022-08-31,1944.8167829602187
1365,30312,Fulton County,2022-09-30,1934.1754324608887
1491,30312,Fulton County,2022-10-31,1923.2133631180984
1617,30312,Fulton County,2022-11-30,1926.7928759810616
1743,30312,Fulton County,2022-12-31,1924.1780666944476
1869,30312,Fulton County,2023-01-31,1928.9913745223391
1995,30312,Fulton County,2023-02-28,1930.9889822387183
2121,30312,Fulton County,2023-03-31,1932.5485318510816
2247,30312,Fulton County,2023-04-30,1926.2278882449111
2373,30312,Fulton County,2023-05-31,1918.2400639915395
2499,30312,Fulton County,2023-06-30,1907.9010009272884
2625,30312,Fulton County,2023-07-31,1904.6909195017304
2751,30312,Fulton County,2023-08-31,1907.6185905427485
2877,30312,Fulton County,2023-09-30,1919.3900273199652
3003,30312,Fulton County,2023-10-31,1926.8537808641977
121,30313,Fulton County,2021-11-30,
247,30313,Fulton County,2021-12-31,
373,30313,Fulton County,2022-01-31,2038.9044243957285
499,30313,Fulton County,2022-02-28,2041.6900931989435
625,30313,Fulton County,2022-03-31,2032.902310708089
751,30313,Fulton County,2022-04-30,2021.058750336956
877,30313,Fulton County,2022-05-31,2023.852321834177
1003,30313,Fulton County,2022-06-30,2038.3635071942936
1129,30313,Fulton County,2022-07-31,2077.162261356751
1255,30313,Fulton County,2022-08-31,2018.7739163071092
1381,30313,Fulton County,2022-09-30,1994.781054497256
1507,30313,Fulton County,2022-10-31,1934.659695904105
1633,30313,Fulton County,2022-11-30,1933.1129797802168
1759,30313,Fulton County,2022-12-31,1931.2293221463487
1885,30313,Fulton County,2023-01-31,1899.7096066316435
2011,30313,Fulton County,2023-02-28,1901.503193849514
2137,30313,Fulton County,2023-03-31,1923.458433007987
2263,30313,Fulton County,2023-04-30,1946.1638239872473
2389,30313,Fulton County,2023-05-31,1945.422117407886
2515,30313,Fulton County,2023-06-30,1939.2466383709111
2641,30313,Fulton County,2023-07-31,1919.858929593687
2767,30313,Fulton County,2023-08-31,1928.9679862162825
2893,30313,Fulton County,2023-09-30,1924.3444783810305
3019,30313,Fulton County,2023-10-31,1962.6507936507935
109,30314,Fulton County,2021-11-30,
235,30314,Fulton County,2021-12-31,1419.1352303621125
361,30314,Fulton County,2022-01-31,1459.43233242446
487,30314,Fulton County,2022-02-28,1469.1603062274453
613,30314,Fulton County,2022-03-31,1479.3540125567506
739,30314,Fulton County,2022-04-30,1453.892997422906
865,30314,Fulton County,2022-05-31,1569.2514263964274
991,30314,Fulton County,2022-06-30,1639.780873061984
1117,30314,Fulton County,2022-07-31,1711.026025445211
1243,30314,Fulton County,2022-08-31,1698.629532758646
1369,30314,Fulton County,2022-09-30,1671.346514083108
1495,30314,Fulton County,2022-10-31,1687.4347480689116
1621,30314,Fulton County,2022-11-30,1710.2255355376678
1747,30314,Fulton County,2022-12-31,1711.6958803865743
1873,30314,Fulton County,2023-01-31,1731.9388696297997
1999,30314,Fulton County,2023-02-28,1773.5626770449092
2125,30314,Fulton County,2023-03-31,1803.7142286415565
2251,30314,Fulton County,2023-04-30,1835.3936954194112
2377,30314,Fulton County,2023-05-31,1783.9481970001302
2503,30314,Fulton County,2023-06-30,1780.3727969978816
2629,30314,Fulton County,2023-07-31,1794.3244068696804
2755,30314,Fulton County,2023-08-31,1822.6304538007428
2881,30314,Fulton County,2023-09-30,1856.098328560321
3007,30314,Fulton County,2023-10-31,1854.34126984127
67,30315,Fulton County,2021-11-30,1595.6642183869587
193,30315,Fulton County,2021-12-31,1595.3298151467636
