,RegionName,CountyName,Date,Index
3228,30311,Fulton County,2023-10-31,269233.7752826219
106,30312,Fulton County,2021-11-30,515160.6765974741
243,30312,Fulton County,2021-12-31,519470.683602091
380,30312,Fulton County,2022-01-31,526447.5579148377
517,30312,Fulton County,2022-02-28,535618.4343291722
654,30312,Fulton County,2022-03-31,546744.5436352434
791,30312,Fulton County,2022-04-30,556554.5605048658
928,30312,Fulton County,2022-05-31,565339.8612829114
1065,30312,Fulton County,2022-06-30,572325.4990518531
1202,30312,Fulton County,2022-07-31,575458.0257142083
1339,30312,Fulton County,2022-08-31,574368.8659226893
1476,30312,Fulton County,2022-09-30,569534.117208678
1613,30312,Fulton County,2022-10-31,565992.4049542813
1750,30312,Fulton County,2022-11-30,562772.9283150085
1887,30312,Fulton County,2022-12-31,560245.7425182115
2024,30312,Fulton County,2023-01-31,557466.9965783828
2161,30312,Fulton County,2023-02-28,556068.9104330433
2298,30312,Fulton County,2023-03-31,556064.8381301203
2435,30312,Fulton County,2023-04-30,556571.2798095897
2572,30312,Fulton County,2023-05-31,556832.8249061449
2709,30312,Fulton County,2023-06-30,557162.1380937101
2846,30312,Fulton County,2023-07-31,557819.1868499132
2983,30312,Fulton County,2023-08-31,558938.1069576993
3120,30312,Fulton County,2023-09-30,560365.1181447302
3257,30312,Fulton County,2023-10-31,562499.9415640859
125,30313,Fulton County,2021-11-30,497332.68959506974
262,30313,Fulton County,2021-12-31,500783.61272691743
399,30313,Fulton County,2022-01-31,504124.54594562826
536,30313,Fulton County,2022-02-28,508139.22090826015
673,30313,Fulton County,2022-03-31,513115.150302107
810,30313,Fulton County,2022-04-30,517594.8493233188
947,30313,Fulton County,2022-05-31,521780.14236255665
1084,30313,Fulton County,2022-06-30,525112.3771028738
1221,30313,Fulton County,2022-07-31,525943.0865508212
1358,30313,Fulton County,2022-08-31,524301.6876227829
1495,30313,Fulton County,2022-09-30,520694.7259819302
1632,30313,Fulton County,2022-10-31,518587.1076469969
1769,30313,Fulton County,2022-11-30,516343.82587836153
1906,30313,Fulton County,2022-12-31,514354.92025665025
2043,30313,Fulton County,2023-01-31,512567.02111147105
2180,30313,Fulton County,2023-02-28,511320.9142517009
2317,30313,Fulton County,2023-03-31,510030.7319505347
2454,30313,Fulton County,2023-04-30,508158.23644940887
2591,30313,Fulton County,2023-05-31,506933.41516253893
2728,30313,Fulton County,2023-06-30,506732.77184018766
2865,30313,Fulton County,2023-07-31,507602.7248426603
3002,30313,Fulton County,2023-08-31,509496.9520868948
3139,30313,Fulton County,2023-09-30,510988.9276423754
3276,30313,Fulton County,2023-10-31,512117.9957260631
110,30314,Fulton County,2021-11-30,227649.29061362057
247,30314,Fulton County,2021-12-31,229265.54176451053
384,30314,Fulton County,2022-01-31,234109.156163643
521,30314,Fulton County,2022-02-28,241536.41685169845
658,30314,Fulton County,2022-03-31,249524.54695993813
795,30314,Fulton County,2022-04-30,254528.9576947497
932,30314,Fulton County,2022-05-31,257954.76233966093
1069,30314,Fulton County,2022-06-30,261328.93727351757
1206,30314,Fulton County,2022-07-31,262577.96906919876
1343,30314,Fulton County,2022-08-31,261155.18157820488
1480,30314,Fulton County,2022-09-30,258270.19526614016
1617,30314,Fulton County,2022-10-31,256275.20034126795
1754,30314,Fulton County,2022-11-30,254387.37102216025
1891,30314,Fulton County,2022-12-31,251794.72927531344
2028,30314,Fulton County,2023-01-31,249347.6881025622
2165,30314,Fulton County,2023-02-28,246453.32002018127
2302,30314,Fulton County,2023-03-31,244760.1851975025
2439,30314,Fulton County,2023-04-30,243465.2118467247
2576,30314,Fulton County,2023-05-31,243553.0877933244
2713,30314,Fulton County,2023-06-30,243528.4563227539
2850,30314,Fulton County,2023-07-31,243079.79797703496
2987,30314,Fulton County,2023-08-31,242526.8893539539
3124,30314,Fulton County,2023-09-30,242615.74665762915
3261,30314,Fulton County,2023-10-31,243251.76096610457
67,30315,Fulton County,2021-11-30,235756.01572762983
204,30315,Fulton County,2021-12-31,237816.94315921923
341,30315,Fulton County,2022-01-31,242511.429896122
478,30315,Fulton County,2022-02-28,249898.73032263215
615,30315,Fulton County,2022-03-31,257551.91571445056
752,30315,Fulton County,2022-04-30,262834.04925155
889,30315,Fulton County,2022-05-31,266432.23419921374
1026,30315,Fulton County,2022-06-30,269841.31741045177
1163,30315,Fulton County,2022-07-31,271166.0881159622
1300,30315,Fulton County,2022-08-31,270089.6434851697
1437,30315,Fulton County,2022-09-30,267175.6528181532
1574,30315,Fulton County,2022-10-31,265274.2556287204
1711,30315,Fulton County,2022-11-30,263711.37336501246
1848,30315,Fulton County,2022-12-31,262758.84225411306
1985,30315,Fulton County,2023-01-31,262057.90686700144
2122,30315,Fulton County,2023-02-28,261284.111706082
2259,30315,Fulton County,2023-03-31,260436.5164497992
2396,30315,Fulton County,2023-04-30,259045.2460721581
2533,30315,Fulton County,2023-05-31,257740.35299504516
2670,30315,Fulton County,2023-06-30,256216.1365059039
2807,30315,Fulton County,2023-07-31,254654.57125320987
2944,30315,Fulton County,2023-08-31,253648.0086958548
3081,30315,Fulton County,2023-09-30,253241.34454340872
3218,30315,Fulton County,2023-10-31,253777.31873178625
70,30316,Dekalb County,2021-11-30,375854.29876172455
207,30316,Dekalb County,2021-12-31,379043.58121312485
344,30316,Dekalb County,2022-01-31,384243.93249881273
481,30316,Dekalb County,2022-02-28,391069.3324119083
618,30316,Dekalb County,2022-03-31,399633.97863202496
755,30316,Dekalb County,2022-04-30,407476.2977617753
892,30316,Dekalb County,2022-05-31,414233.599153765
1029,30316,Dekalb County,2022-06-30,419328.6230242458
1166,30316,Dekalb County,2022-07-31,421453.111007195
1303,30316,Dekalb County,2022-08-31,420443.03301956033
1440,30316,Dekalb County,2022-09-30,416954.48573474615
1577,30316,Dekalb County,2022-10-31,413950.20100680273
1714,30316,Dekalb County,2022-11-30,411629.3922748337
1851,30316,Dekalb County,2022-12-31,409738.95872392505
1988,30316,Dekalb County,2023-01-31,407675.1646972495
2125,30316,Dekalb County,2023-02-28,406470.1702345624
2262,30316,Dekalb County,2023-03-31,406396.09409802826
2399,30316,Dekalb County,2023-04-30,407184.4862280911
2536,30316,Dekalb County,2023-05-31,407966.4696733687
2673,30316,Dekalb County,2023-06-30,408317.3699278441
2810,30316,Dekalb County,2023-07-31,408824.86958898464
2947,30316,Dekalb County,2023-08-31,409617.82730502915
3084,30316,Dekalb County,2023-09-30,410656.42396208626
3221,30316,Dekalb County,2023-10-31,411749.80300922506
119,30317,Dekalb County,2021-11-30,498952.304968112
256,30317,Dekalb County,2021-12-31,502431.88054141495
393,30317,Dekalb County,2022-01-31,507209.2745627959
530,30317,Dekalb County,2022-02-28,512531.632401728
667,30317,Dekalb County,2022-03-31,519797.1855956557
804,30317,Dekalb County,2022-04-30,527812.2242914188
941,30317,Dekalb County,2022-05-31,536791.1269113346
1078,30317,Dekalb County,2022-06-30,543921.2076322986
1215,30317,Dekalb County,2022-07-31,546792.5770730163
1352,30317,Dekalb County,2022-08-31,544865.452994048
1489,30317,Dekalb County,2022-09-30,539717.9953999952
1626,30317,Dekalb County,2022-10-31,535827.617289717
1763,30317,Dekalb County,2022-11-30,532877.209027292
1900,30317,Dekalb County,2022-12-31,530819.971666846
2037,30317,Dekalb County,2023-01-31,529063.6019602985
2174,30317,Dekalb County,2023-02-28,528730.4188346408
2311,30317,Dekalb County,2023-03-31,530932.883053681
2448,30317,Dekalb County,2023-04-30,533854.2498625653
2585,30317,Dekalb County,2023-05-31,536639.804942768
2722,30317,Dekalb County,2023-06-30,538382.5308534553
2859,30317,Dekalb County,2023-07-31,540827.8473971691
2996,30317,Dekalb County,2023-08-31,544042.67728787
3133,30317,Dekalb County,2023-09-30,547890.5677840812
3270,30317,Dekalb County,2023-10-31,551636.7766350297
12,30318,Fulton County,2021-11-30,352846.56531546684
149,30318,Fulton County,2021-12-31,356945.34226483695
286,30318,Fulton County,2022-01-31,363052.3229910119
423,30318,Fulton County,2022-02-28,370375.2770444202
560,30318,Fulton County,2022-03-31,378140.1041652665
697,30318,Fulton County,2022-04-30,384671.26306024735
834,30318,Fulton County,2022-05-31,390433.0896670146
971,30318,Fulton County,2022-06-30,395527.14211058785
1108,30318,Fulton County,2022-07-31,397997.6190621387
1245,30318,Fulton County,2022-08-31,397564.5797594639
1382,30318,Fulton County,2022-09-30,394969.66698210593
1519,30318,Fulton County,2022-10-31,392672.79285634944
1656,30318,Fulton County,2022-11-30,390534.0123385645
1793,30318,Fulton County,2022-12-31,388696.1871946181
1930,30318,Fulton County,2023-01-31,387306.188176276
2067,30318,Fulton County,2023-02-28,386449.620269086
2204,30318,Fulton County,2023-03-31,386189.9382169561
2341,30318,Fulton County,2023-04-30,386276.8926941442
2478,30318,Fulton County,2023-05-31,386686.0526829088
2615,30318,Fulton County,2023-06-30,387411.96480022307
2752,30318,Fulton County,2023-07-31,387959.5042724479
2889,30318,Fulton County,2023-08-31,389036.337986656
3026,30318,Fulton County,2023-09-30,390686.43972408865
3163,30318,Fulton County,2023-10-31,392436.9681553068
46,30319,Dekalb County,2021-11-30,693800.6345676375
183,30319,Dekalb County,2021-12-31,699476.8252692783
320,30319,Dekalb County,2022-01-31,707340.0451448729
457,30319,Dekalb County,2022-02-28,715098.2422493232
594,30319,Dekalb County,2022-03-31,724920.5943715192
731,30319,Dekalb County,2022-04-30,734907.7660983657
868,30319,Dekalb County,2022-05-31,745460.9003512403
1005,30319,Dekalb County,2022-06-30,754371.7768811277
1142,30319,Dekalb County,2022-07-31,758616.217744066
1279,30319,Dekalb County,2022-08-31,758102.0383879887
1416,30319,Dekalb County,2022-09-30,752982.6653000024
1553,30319,Dekalb County,2022-10-31,749251.8223380587
1690,30319,Dekalb County,2022-11-30,746801.2771272222
1827,30319,Dekalb County,2022-12-31,746026.0164267995
1964,30319,Dekalb County,2023-01-31,743504.4632467582
2101,30319,Dekalb County,2023-02-28,740986.3955061048
2238,30319,Dekalb County,2023-03-31,739949.2355556731
2375,30319,Dekalb County,2023-04-30,742411.3641828028
2512,30319,Dekalb County,2023-05-31,747296.4014983302
2649,30319,Dekalb County,2023-06-30,752759.5856668781
2786,30319,Dekalb County,2023-07-31,757785.1923019341
2923,30319,Dekalb County,2023-08-31,761774.0602239198
3060,30319,Dekalb County,2023-09-30,765623.9891659078
3197,30319,Dekalb County,2023-10-31,769411.5843949221
83,30324,Fulton County,2021-11-30,606156.2175336835
220,30324,Fulton County,2021-12-31,610724.0674159233
357,30324,Fulton County,2022-01-31,617339.9428240572
494,30324,Fulton County,2022-02-28,625609.8330792953
631,30324,Fulton County,2022-03-31,635698.6099933377
768,30324,Fulton County,2022-04-30,646060.6224866103
905,30324,Fulton County,2022-05-31,655560.2818073694
1042,30324,Fulton County,2022-06-30,663240.5585975439
1179,30324,Fulton County,2022-07-31,666362.4431545149
1316,30324,Fulton County,2022-08-31,665402.2971526169
1453,30324,Fulton County,2022-09-30,660703.3916683457
1590,30324,Fulton County,2022-10-31,657570.2058571774
1727,30324,Fulton County,2022-11-30,655178.7585257042
1864,30324,Fulton County,2022-12-31,654035.373117054
2001,30324,Fulton County,2023-01-31,651265.1168214709
2138,30324,Fulton County,2023-02-28,649777.1367158409
2275,30324,Fulton County,2023-03-31,649942.1048723804
2412,30324,Fulton County,2023-04-30,653306.674186685
2549,30324,Fulton County,2023-05-31,657193.1937707221
2686,30324,Fulton County,2023-06-30,661129.9429890843
2823,30324,Fulton County,2023-07-31,664231.5703308258
2960,30324,Fulton County,2023-08-31,667521.6003228379
3097,30324,Fulton County,2023-09-30,671691.4313494416
3234,30324,Fulton County,2023-10-31,676091.6143232947
127,30326,Fulton County,2021-11-30,595819.1947190365
264,30326,Fulton County,2021-12-31,601698.4204502272
401,30326,Fulton County,2022-01-31,605326.9777676825
538,30326,Fulton County,2022-02-28,607072.0835155287
675,30326,Fulton County,2022-03-31,608874.4803301591
812,30326,Fulton County,2022-04-30,612025.671156778
949,30326,Fulton County,2022-05-31,615666.0131912227
1086,30326,Fulton County,2022-06-30,619471.6790930224
1223,30326,Fulton County,2022-07-31,622079.9161161071
1360,30326,Fulton County,2022-08-31,623011.9752757567
1497,30326,Fulton County,2022-09-30,621010.8653334134
1634,30326,Fulton County,2022-10-31,619534.7235769746
1771,30326,Fulton County,2022-11-30,617987.7913587848
1908,30326,Fulton County,2022-12-31,616318.9240653003
2045,30326,Fulton County,2023-01-31,612640.7661929295
2182,30326,Fulton County,2023-02-28,608582.2002619855
2319,30326,Fulton County,2023-03-31,606131.8249685887
2456,30326,Fulton County,2023-04-30,605955.1158614946
2593,30326,Fulton County,2023-05-31,607333.343426168
2730,30326,Fulton County,2023-06-30,609006.8948576482
2867,30326,Fulton County,2023-07-31,610615.3876979984
3004,30326,Fulton County,2023-08-31,613037.1626105163
3141,30326,Fulton County,2023-09-30,617022.8287263616
3278,30326,Fulton County,2023-10-31,620522.5508009813
109,30327,Fulton County,2021-11-30,1336609.8879023164
246,30327,Fulton County,2021-12-31,1348749.3975994186
383,30327,Fulton County,2022-01-31,1366251.7031811296
520,30327,Fulton County,2022-02-28,1390825.1640640276
657,30327,Fulton County,2022-03-31,1422187.534806647
794,30327,Fulton County,2022-04-30,1451607.4801459238
931,30327,Fulton County,2022-05-31,1476686.0462513606
1068,30327,Fulton County,2022-06-30,1496079.1098322514
1205,30327,Fulton County,2022-07-31,1505447.4206601072
1342,30327,Fulton County,2022-08-31,1503921.3301151823
1479,30327,Fulton County,2022-09-30,1490731.0335174566
1616,30327,Fulton County,2022-10-31,1477901.9868965223
1753,30327,Fulton County,2022-11-30,1470173.0962920545
1890,30327,Fulton County,2022-12-31,1466226.714969177
2027,30327,Fulton County,2023-01-31,1461035.4592102014
2164,30327,Fulton County,2023-02-28,1455484.718250963
2301,30327,Fulton County,2023-03-31,1454121.9299665976
2438,30327,Fulton County,2023-04-30,1461348.2858768764
2575,30327,Fulton County,2023-05-31,1473704.6925739564
2712,30327,Fulton County,2023-06-30,1490508.3282591535
2849,30327,Fulton County,2023-07-31,1504393.7489486833
2986,30327,Fulton County,2023-08-31,1513074.1970865724
3123,30327,Fulton County,2023-09-30,1517196.4234582148
3260,30327,Fulton County,2023-10-31,1521514.0374719854
61,30328,Fulton County,2021-11-30,614498.8156994487
198,30328,Fulton County,2021-12-31,619334.3933329256
335,30328,Fulton County,2022-01-31,627734.9119288899
472,30328,Fulton County,2022-02-28,637911.9990625079
609,30328,Fulton County,2022-03-31,650291.1861781222
746,30328,Fulton County,2022-04-30,662356.7942571609
883,30328,Fulton County,2022-05-31,673766.2132927246
1020,30328,Fulton County,2022-06-30,683044.2621204517
1157,30328,Fulton County,2022-07-31,688315.4212262306
1294,30328,Fulton County,2022-08-31,688871.829632311
1431,30328,Fulton County,2022-09-30,685813.2334667983
1568,30328,Fulton County,2022-10-31,683040.6940334461
1705,30328,Fulton County,2022-11-30,681083.7851659628
1842,30328,Fulton County,2022-12-31,680020.7067737334
1979,30328,Fulton County,2023-01-31,678221.0990522223
2116,30328,Fulton County,2023-02-28,677194.4032479167
2253,30328,Fulton County,2023-03-31,677447.8951457172
2390,30328,Fulton County,2023-04-30,680026.4594517719
2527,30328,Fulton County,2023-05-31,684335.7367212124
2664,30328,Fulton County,2023-06-30,689839.139096462
2801,30328,Fulton County,2023-07-31,695329.8064247201
2938,30328,Fulton County,2023-08-31,699947.3130712457
3075,30328,Fulton County,2023-09-30,703906.6576936533
3212,30328,Fulton County,2023-10-31,708487.229639043
91,30329,Dekalb County,2021-11-30,495465.3977803102
228,30329,Dekalb County,2021-12-31,499578.64911843295
365,30329,Dekalb County,2022-01-31,505959.8101582302
502,30329,Dekalb County,2022-02-28,512838.10911276675
639,30329,Dekalb County,2022-03-31,521026.2508626574
776,30329,Dekalb County,2022-04-30,528857.9986947292
913,30329,Dekalb County,2022-05-31,536551.2115830927
1050,30329,Dekalb County,2022-06-30,542564.3009109808
1187,30329,Dekalb County,2022-07-31,545537.421772622
1324,30329,Dekalb County,2022-08-31,545804.8451419228
1461,30329,Dekalb County,2022-09-30,543545.7137056796
1598,30329,Dekalb County,2022-10-31,542211.5036062287
1735,30329,Dekalb County,2022-11-30,540981.9574648425
1872,30329,Dekalb County,2022-12-31,540013.2202704406
2009,30329,Dekalb County,2023-01-31,537839.1252815096
2146,30329,Dekalb County,2023-02-28,536170.6886005457
2283,30329,Dekalb County,2023-03-31,536287.5142421732
2420,30329,Dekalb County,2023-04-30,538224.8396107532
2557,30329,Dekalb County,2023-05-31,541677.9023063084
2694,30329,Dekalb County,2023-06-30,545386.2440224554
2831,30329,Dekalb County,2023-07-31,549264.8504921083
2968,30329,Dekalb County,2023-08-31,553280.2525283782
3105,30329,Dekalb County,2023-09-30,557326.3880925203
3242,30329,Dekalb County,2023-10-31,561309.8130002444
18,30331,Fulton County,2021-11-30,256875.70316029503
155,30331,Fulton County,2021-12-31,261093.52933443975
292,30331,Fulton County,2022-01-31,267440.0209007349
429,30331,Fulton County,2022-02-28,275230.3612871604
566,30331,Fulton County,2022-03-31,283343.4964655347
703,30331,Fulton County,2022-04-30,290320.2368169565
840,30331,Fulton County,2022-05-31,295662.43930056767
977,30331,Fulton County,2022-06-30,300224.3850512403
1114,30331,Fulton County,2022-07-31,302499.974355976
1251,30331,Fulton County,2022-08-31,303043.5806070746
1388,30331,Fulton County,2022-09-30,301862.0594500983
1525,30331,Fulton County,2022-10-31,300403.3496598641
1662,30331,Fulton County,2022-11-30,298718.07166381966
1799,30331,Fulton County,2022-12-31,296536.2190673319
1936,30331,Fulton County,2023-01-31,294469.78524302057
2073,30331,Fulton County,2023-02-28,292835.3143900885
2210,30331,Fulton County,2023-03-31,292292.98530739715
2347,30331,Fulton County,2023-04-30,292063.7477363879
2484,30331,Fulton County,2023-05-31,291901.4529619144
2621,30331,Fulton County,2023-06-30,291871.0122313806
2758,30331,Fulton County,2023-07-31,292111.3654724648
2895,30331,Fulton County,2023-08-31,293106.1775865552
3032,30331,Fulton County,2023-09-30,294094.8722410113
3169,30331,Fulton County,2023-10-31,294663.6393792474
131,30336,Fulton County,2021-11-30,235023.18294903985
268,30336,Fulton County,2021-12-31,240457.6727470168
405,30336,Fulton County,2022-01-31,245673.89814210928
542,30336,Fulton County,2022-02-28,252017.68484094745
679,30336,Fulton County,2022-03-31,258049.43950034305
816,30336,Fulton County,2022-04-30,265329.044398507
953,30336,Fulton County,2022-05-31,271806.32616870216
1090,30336,Fulton County,2022-06-30,278655.44425066246
1227,30336,Fulton County,2022-07-31,283494.0594946167
1364,30336,Fulton County,2022-08-31,287706.9658902284
1501,30336,Fulton County,2022-09-30,290485.6251734335
1638,30336,Fulton County,2022-10-31,293707.8319936809
1775,30336,Fulton County,2022-11-30,296471.338065754
1912,30336,Fulton County,2022-12-31,298380.50538572395
2049,30336,Fulton County,2023-01-31,299309.959290463
2186,30336,Fulton County,2023-02-28,299844.3121418726
2323,30336,Fulton County,2023-03-31,300161.47066014184
2460,30336,Fulton County,2023-04-30,299441.49059055443
2597,30336,Fulton County,2023-05-31,297093.691351982
2734,30336,Fulton County,2023-06-30,295409.28661949205
2871,30336,Fulton County,2023-07-31,294058.97671643255
3008,30336,Fulton County,2023-08-31,294159.85350124555
3145,30336,Fulton County,2023-09-30,293630.53229056747
3282,30336,Fulton County,2023-10-31,293509.4308840292
120,30337,Fulton County,2021-11-30,281295.2662797117
257,30337,Fulton County,2021-12-31,284297.124803337
394,30337,Fulton County,2022-01-31,290539.2971266529
531,30337,Fulton County,2022-02-28,298849.8805800452
668,30337,Fulton County,2022-03-31,307886.84515268856
805,30337,Fulton County,2022-04-30,315083.3140824351
942,30337,Fulton County,2022-05-31,319840.83751224185
1079,30337,Fulton County,2022-06-30,323803.0085364272
1216,30337,Fulton County,2022-07-31,325540.03571588086
1353,30337,Fulton County,2022-08-31,325229.7034883276
1490,30337,Fulton County,2022-09-30,322776.06402309967
1627,30337,Fulton County,2022-10-31,320471.9789982751
1764,30337,Fulton County,2022-11-30,318059.4157368743
1901,30337,Fulton County,2022-12-31,315162.6396703503
2038,30337,Fulton County,2023-01-31,312155.07514137856
2175,30337,Fulton County,2023-02-28,310184.51110512746
2312,30337,Fulton County,2023-03-31,309605.3349169975
2449,30337,Fulton County,2023-04-30,309418.38467177487
2586,30337,Fulton County,2023-05-31,309252.2118726359
2723,30337,Fulton County,2023-06-30,308832.55904290994
2860,30337,Fulton County,2023-07-31,308647.9177563651
2997,30337,Fulton County,2023-08-31,309149.8602569413
3134,30337,Fulton County,2023-09-30,310511.65730503167
3271,30337,Fulton County,2023-10-31,312307.48389554594
63,30338,Dekalb County,2021-11-30,590481.8830852871
200,30338,Dekalb County,2021-12-31,596163.0023332449
337,30338,Dekalb County,2022-01-31,604078.949454519
474,30338,Dekalb County,2022-02-28,613731.7714814247
611,30338,Dekalb County,2022-03-31,625982.1676673173
748,30338,Dekalb County,2022-04-30,638189.833074926
885,30338,Dekalb County,2022-05-31,649430.6375160363
1022,30338,Dekalb County,2022-06-30,658245.7552109725
1159,30338,Dekalb County,2022-07-31,663653.7293121734
1296,30338,Dekalb County,2022-08-31,665043.7302947055
1433,30338,Dekalb County,2022-09-30,662666.3242187492
1570,30338,Dekalb County,2022-10-31,660353.8242700993
1707,30338,Dekalb County,2022-11-30,658324.7881564874
1844,30338,Dekalb County,2022-12-31,657305.7268587534
1981,30338,Dekalb County,2023-01-31,655656.7282878436
2118,30338,Dekalb County,2023-02-28,655376.8272545335
2255,30338,Dekalb County,2023-03-31,656149.2629768237
2392,30338,Dekalb County,2023-04-30,659138.7255371984
2529,30338,Dekalb County,2023-05-31,663287.2853557753
2666,30338,Dekalb County,2023-06-30,668255.8782763093
2803,30338,Dekalb County,2023-07-31,672761.571678705
2940,30338,Dekalb County,2023-08-31,676549.9682381524
3077,30338,Dekalb County,2023-09-30,679747.8184301428
3214,30338,Dekalb County,2023-10-31,683298.6857530932
81,30339,Cobb County,2021-11-30,514624.7053063377
218,30339,Cobb County,2021-12-31,521529.65035726567
355,30339,Cobb County,2022-01-31,528205.7016546977
492,30339,Cobb County,2022-02-28,534803.476472681
629,30339,Cobb County,2022-03-31,542060.6451696209
766,30339,Cobb County,2022-04-30,550262.5931138392
903,30339,Cobb County,2022-05-31,557847.8319728331
1040,30339,Cobb County,2022-06-30,564153.2530498276
1177,30339,Cobb County,2022-07-31,566992.003152931
1314,30339,Cobb County,2022-08-31,567070.6081046676
1451,30339,Cobb County,2022-09-30,564443.3395556667
1588,30339,Cobb County,2022-10-31,562746.9977072243
1725,30339,Cobb County,2022-11-30,561683.2793993397
1862,30339,Cobb County,2022-12-31,561007.3224367326
1999,30339,Cobb County,2023-01-31,559398.8448478392
2136,30339,Cobb County,2023-02-28,558100.4745638842
2273,30339,Cobb County,2023-03-31,558032.891614376
2410,30339,Cobb County,2023-04-30,559297.1971980772
2547,30339,Cobb County,2023-05-31,561438.0870593032
2684,30339,Cobb County,2023-06-30,564019.348960128
2821,30339,Cobb County,2023-07-31,566864.1433798048
2958,30339,Cobb County,2023-08-31,569368.3072935663
3095,30339,Cobb County,2023-09-30,571813.9311045323
3232,30339,Cobb County,2023-10-31,573611.7071322548
85,30340,Dekalb County,2021-11-30,325577.5531955667
222,30340,Dekalb County,2021-12-31,329175.3556290598
359,30340,Dekalb County,2022-01-31,335022.60960587853
496,30340,Dekalb County,2022-02-28,342395.6360292043
633,30340,Dekalb County,2022-03-31,351213.54463298613
770,30340,Dekalb County,2022-04-30,358932.56662284135
907,30340,Dekalb County,2022-05-31,365313.33477620705
1044,30340,Dekalb County,2022-06-30,370060.5038690946
1181,30340,Dekalb County,2022-07-31,372564.6268276147
1318,30340,Dekalb County,2022-08-31,373032.6750797912
1455,30340,Dekalb County,2022-09-30,371891.58607194177
1592,30340,Dekalb County,2022-10-31,370564.66124484106
1729,30340,Dekalb County,2022-11-30,369076.59900448984
1866,30340,Dekalb County,2022-12-31,367451.63427368534
2003,30340,Dekalb County,2023-01-31,365583.10358097055
2140,30340,Dekalb County,2023-02-28,364561.1759113271
2277,30340,Dekalb County,2023-03-31,364744.882450262
2414,30340,Dekalb County,2023-04-30,366219.56181890145
2551,30340,Dekalb County,2023-05-31,368492.9053438035
2688,30340,Dekalb County,2023-06-30,370846.5516204654
2825,30340,Dekalb County,2023-07-31,373127.13143482985
2962,30340,Dekalb County,2023-08-31,374905.9712541154
3099,30340,Dekalb County,2023-09-30,376528.0429026275
3236,30340,Dekalb County,2023-10-31,378217.50650479505
79,30341,Dekalb County,2021-11-30,460743.0465602509
216,30341,Dekalb County,2021-12-31,464539.9731975118
353,30341,Dekalb County,2022-01-31,470036.46824758657
490,30341,Dekalb County,2022-02-28,475955.6279931408
627,30341,Dekalb County,2022-03-31,483376.08838917967
764,30341,Dekalb County,2022-04-30,490450.56165518425
901,30341,Dekalb County,2022-05-31,497551.2450892646
1038,30341,Dekalb County,2022-06-30,503431.9723624487
1175,30341,Dekalb County,2022-07-31,506350.89949067583
1312,30341,Dekalb County,2022-08-31,506521.07440856943
1449,30341,Dekalb County,2022-09-30,504397.95036740525
1586,30341,Dekalb County,2022-10-31,502992.2263994955
1723,30341,Dekalb County,2022-11-30,502073.10180874466
1860,30341,Dekalb County,2022-12-31,501782.40506174177
1997,30341,Dekalb County,2023-01-31,501131.2502428027
2134,30341,Dekalb County,2023-02-28,500574.211458135
2271,30341,Dekalb County,2023-03-31,500980.63876066584
2408,30341,Dekalb County,2023-04-30,502706.26579056354
2545,30341,Dekalb County,2023-05-31,505863.4679613181
2682,30341,Dekalb County,2023-06-30,509087.9426653644
2819,30341,Dekalb County,2023-07-31,512690.84213208006
2956,30341,Dekalb County,2023-08-31,516495.4257994632
3093,30341,Dekalb County,2023-09-30,520370.3821779189
3230,30341,Dekalb County,2023-10-31,524288.9274632082
75,30342,Fulton County,2021-11-30,809356.1308557289
212,30342,Fulton County,2021-12-31,816572.939727731
349,30342,Fulton County,2022-01-31,826998.0384799982
486,30342,Fulton County,2022-02-28,839615.0382938497
623,30342,Fulton County,2022-03-31,856212.2982204043
760,30342,Fulton County,2022-04-30,873232.5476634083
897,30342,Fulton County,2022-05-31,888904.652691279
1034,30342,Fulton County,2022-06-30,901056.9402090936
1171,30342,Fulton County,2022-07-31,907714.4119456873
1308,30342,Fulton County,2022-08-31,908345.497723022
1445,30342,Fulton County,2022-09-30,902725.4370456976
1582,30342,Fulton County,2022-10-31,897352.3247528787
1719,30342,Fulton County,2022-11-30,892875.3412546777
1856,30342,Fulton County,2022-12-31,889514.8537551953
1993,30342,Fulton County,2023-01-31,883947.540688109
2130,30342,Fulton County,2023-02-28,880508.3663819066
2267,30342,Fulton County,2023-03-31,879929.94726602
2404,30342,Fulton County,2023-04-30,884228.8189515718
2541,30342,Fulton County,2023-05-31,890089.5084031513
2678,30342,Fulton County,2023-06-30,897514.0342706846
2815,30342,Fulton County,2023-07-31,904199.9522659564
2952,30342,Fulton County,2023-08-31,909756.8705775948
3089,30342,Fulton County,2023-09-30,914998.7467781828
3226,30342,Fulton County,2023-10-31,921407.7006090644
68,30344,Fulton County,2021-11-30,215733.11187062773
205,30344,Fulton County,2021-12-31,218592.38803619656
342,30344,Fulton County,2022-01-31,224563.613917625
479,30344,Fulton County,2022-02-28,232914.26852950428
616,30344,Fulton County,2022-03-31,242311.55952468625
753,30344,Fulton County,2022-04-30,249772.8040333372
890,30344,Fulton County,2022-05-31,254527.31022835764
1027,30344,Fulton County,2022-06-30,257668.87998660328
1164,30344,Fulton County,2022-07-31,258689.88648403212
1301,30344,Fulton County,2022-08-31,258445.52213357863
1438,30344,Fulton County,2022-09-30,257394.8107090029
1575,30344,Fulton County,2022-10-31,256840.5971939656
1712,30344,Fulton County,2022-11-30,256389.53571311105
